frame,ID,X,Y,Class,Color,Position,dx,dy
1,0,492,160,Ball,white,Ball,0,0
2,0,546,219,Ball,white,Ball,54,59
3,0,550,237,Ball,white,Ball,4,18
4,0,555,256,Ball,white,Ball,5,19
5,0,557,269,Ball,white,Ball,2,13
6,0,560,283,Ball,white,Ball,3,14
7,0,563,275,Ball,white,Ball,3,-8
8,0,567,267,Ball,white,Ball,4,-8
9,0,570,294,Ball,white,Ball,3,27
10,0,573,321,Ball,white,Ball,3,27
11,0,574,325,Ball,white,Ball,1,4
12,0,576,330,Ball,white,Ball,2,5
13,0,577,340,Ball,white,Ball,1,10
14,0,579,350,Ball,white,Ball,2,10
15,0,577,350,Ball,white,Ball,-2,0
16,0,575,350,Ball,white,Ball,-2,0
17,0,577,356,Ball,white,Ball,2,6
18,0,580,362,Ball,white,Ball,3,6
19,0,378,309,Ball,white,Ball,-202,-53
20,0,177,256,Ball,white,Ball,-201,-53
21,0,315,348,Ball,white,Ball,138,92
22,0,453,441,Ball,white,Ball,138,93
23,0,395,284,Ball,white,Ball,-58,-157
24,0,338,127,Ball,white,Ball,-57,-157
25,0,340,125,Ball,white,Ball,2,-2
26,0,342,123,Ball,white,Ball,2,-2
27,0,337,116,Ball,white,Ball,-5,-7
28,0,332,109,Ball,white,Ball,-5,-7
29,0,327,111,Ball,white,Ball,-5,2
30,0,323,114,Ball,white,Ball,-4,3
31,0,225,88,Ball,white,Ball,-98,-26
32,0,128,63,Ball,white,Ball,-97,-25
33,0,203,122,Ball,white,Ball,75,59
34,0,279,181,Ball,white,Ball,76,59
35,0,298,227,Ball,white,Ball,19,46
36,0,318,274,Ball,white,Ball,20,47
37,0,334,206,Ball,white,Ball,16,-68
38,0,351,139,Ball,white,Ball,17,-67
39,0,328,153,Ball,white,Ball,-23,14
40,0,305,168,Ball,white,Ball,-23,15
41,0,334,178,Ball,white,Ball,29,10
42,0,363,189,Ball,white,Ball,29,11
43,0,365,144,Ball,white,Ball,2,-45
44,0,367,99,Ball,white,Ball,2,-45
45,0,382,112,Ball,white,Ball,15,13
46,0,397,126,Ball,white,Ball,15,14
47,0,393,92,Ball,white,Ball,-4,-34
48,0,389,58,Ball,white,Ball,-4,-34
49,0,384,71,Ball,white,Ball,-5,13
50,0,379,85,Ball,white,Ball,-5,14
51,0,384,104,Ball,white,Ball,5,19
52,0,390,124,Ball,white,Ball,6,20
53,0,389,113,Ball,white,Ball,-1,-11
54,0,389,103,Ball,white,Ball,0,-10
55,0,408,150,Ball,white,Ball,19,47
56,0,427,198,Ball,white,Ball,19,48
57,0,441,226,Ball,white,Ball,14,28
58,0,455,254,Ball,white,Ball,14,28
59,0,452,232,Ball,white,Ball,-3,-22
60,0,450,210,Ball,white,Ball,-2,-22
61,0,459,258,Ball,white,Ball,9,48
62,0,468,307,Ball,white,Ball,9,49
63,0,477,329,Ball,white,Ball,9,22
64,0,486,351,Ball,white,Ball,9,22
65,0,491,356,Ball,white,Ball,5,5
66,0,496,361,Ball,white,Ball,5,5
67,0,499,328,Ball,white,Ball,3,-33
68,0,503,295,Ball,white,Ball,4,-33
69,0,509,330,Ball,white,Ball,6,35
70,0,515,365,Ball,white,Ball,6,35
71,0,510,389,Ball,white,Ball,-5,24
72,0,505,413,Ball,white,Ball,-5,24
73,0,504,413,Ball,white,Ball,-1,0
74,0,503,414,Ball,white,Ball,-1,1
75,0,501,412,Ball,white,Ball,-2,-2
76,0,499,410,Ball,white,Ball,-2,-2
77,0,497,414,Ball,white,Ball,-2,4
78,0,496,419,Ball,white,Ball,-1,5
79,0,494,427,Ball,white,Ball,-2,8
80,0,492,435,Ball,white,Ball,-2,8
81,0,486,431,Ball,white,Ball,-6,-4
82,0,480,427,Ball,white,Ball,-6,-4
83,0,467,434,Ball,white,Ball,-13,7
84,0,455,442,Ball,white,Ball,-12,8
85,0,440,446,Ball,white,Ball,-15,4
86,0,425,451,Ball,white,Ball,-15,5
87,0,419,447,Ball,white,Ball,-6,-4
88,0,414,444,Ball,white,Ball,-5,-3
89,0,490,305,Ball,white,Ball,76,-139
90,0,566,167,Ball,white,Ball,76,-138
91,0,558,159,Ball,white,Ball,-8,-8
92,0,551,151,Ball,white,Ball,-7,-8
93,0,547,154,Ball,white,Ball,-4,3
94,0,544,158,Ball,white,Ball,-3,4
95,0,544,161,Ball,white,Ball,0,3
96,0,544,165,Ball,white,Ball,0,4
97,0,530,200,Ball,white,Ball,-14,35
98,0,516,236,Ball,white,Ball,-14,36
99,0,514,250,Ball,white,Ball,-2,14
100,0,512,265,Ball,white,Ball,-2,15
101,0,507,289,Ball,white,Ball,-5,24
102,0,502,313,Ball,white,Ball,-5,24
103,0,503,326,Ball,white,Ball,1,13
104,0,505,340,Ball,white,Ball,2,14
105,0,500,352,Ball,white,Ball,-5,12
106,0,495,364,Ball,white,Ball,-5,12
107,0,495,364,Ball,white,Ball,0,0
108,0,495,364,Ball,white,Ball,0,0
111,0,497,409,Ball,white,Ball,2,45
112,0,503,419,Ball,white,Ball,6,10
113,0,503,419,Ball,white,Ball,0,0
114,0,503,419,Ball,white,Ball,0,0
117,0,561,405,Ball,white,Ball,58,-14
118,0,572,403,Ball,white,Ball,11,-2
119,0,589,404,Ball,white,Ball,17,1
120,0,606,405,Ball,white,Ball,17,1
121,0,610,410,Ball,white,Ball,4,5
122,0,615,415,Ball,white,Ball,5,5
123,0,620,422,Ball,white,Ball,5,7
124,0,625,429,Ball,white,Ball,5,7
125,0,630,426,Ball,white,Ball,5,-3
126,0,635,424,Ball,white,Ball,5,-2
127,0,635,424,Ball,white,Ball,0,0
128,0,635,424,Ball,white,Ball,0,0
131,0,662,378,Ball,white,Ball,27,-46
132,0,663,332,Ball,white,Ball,1,-46
133,0,663,317,Ball,white,Ball,0,-15
134,0,663,302,Ball,white,Ball,0,-15
135,0,663,293,Ball,white,Ball,0,-9
136,0,663,284,Ball,white,Ball,0,-9
137,0,664,275,Ball,white,Ball,1,-9
138,0,666,266,Ball,white,Ball,2,-9
139,0,638,248,Ball,white,Ball,-28,-18
140,0,611,230,Ball,white,Ball,-27,-18
141,0,608,234,Ball,white,Ball,-3,4
142,0,606,239,Ball,white,Ball,-2,5
143,0,549,211,Ball,white,Ball,-57,-28
144,0,492,183,Ball,white,Ball,-57,-28
145,0,502,176,Ball,white,Ball,10,-7
146,0,512,170,Ball,white,Ball,10,-6
147,0,520,179,Ball,white,Ball,8,9
148,0,528,188,Ball,white,Ball,8,9
149,0,532,188,Ball,white,Ball,4,0
150,0,537,189,Ball,white,Ball,5,1
151,0,537,189,Ball,white,Ball,0,0
152,0,537,189,Ball,white,Ball,0,0
155,0,535,200,Ball,white,Ball,-2,11
156,0,533,198,Ball,white,Ball,-2,-2
157,0,530,191,Ball,white,Ball,-3,-7
158,0,527,185,Ball,white,Ball,-3,-6
159,0,525,190,Ball,white,Ball,-2,5
160,0,523,196,Ball,white,Ball,-2,6
161,0,521,197,Ball,white,Ball,-2,1
162,0,520,198,Ball,white,Ball,-1,1
163,0,518,197,Ball,white,Ball,-2,-1
164,0,517,196,Ball,white,Ball,-1,-1
165,0,515,198,Ball,white,Ball,-2,2
166,0,513,200,Ball,white,Ball,-2,2
167,0,486,293,Ball,white,Ball,-27,93
168,0,459,387,Ball,white,Ball,-27,94
169,0,474,295,Ball,white,Ball,15,-92
170,0,490,203,Ball,white,Ball,16,-92
171,0,466,174,Ball,white,Ball,-24,-29
172,0,442,146,Ball,white,Ball,-24,-28
173,0,485,157,Ball,white,Ball,43,11
174,0,529,168,Ball,white,Ball,44,11
175,0,532,160,Ball,white,Ball,3,-8
176,0,535,152,Ball,white,Ball,3,-8
177,0,539,170,Ball,white,Ball,4,18
178,0,544,188,Ball,white,Ball,5,18
179,0,544,188,Ball,white,Ball,0,0
180,0,544,188,Ball,white,Ball,0,0
185,0,550,154,Ball,white,Ball,6,-34
186,0,555,160,Ball,white,Ball,5,6
187,0,553,169,Ball,white,Ball,-2,9
188,0,551,179,Ball,white,Ball,-2,10
189,0,489,200,Ball,white,Ball,-62,21
190,0,427,222,Ball,white,Ball,-62,22
191,0,399,220,Ball,white,Ball,-28,-2
192,0,372,218,Ball,white,Ball,-27,-2
193,0,361,215,Ball,white,Ball,-11,-3
194,0,350,212,Ball,white,Ball,-11,-3
195,0,338,206,Ball,white,Ball,-12,-6
196,0,326,201,Ball,white,Ball,-12,-5
197,0,314,221,Ball,white,Ball,-12,20
198,0,303,241,Ball,white,Ball,-11,20
199,0,305,273,Ball,white,Ball,2,32
200,0,307,306,Ball,white,Ball,2,33
201,0,302,314,Ball,white,Ball,-5,8
202,0,297,323,Ball,white,Ball,-5,9
203,0,291,330,Ball,white,Ball,-6,7
204,0,286,338,Ball,white,Ball,-5,8
205,0,278,337,Ball,white,Ball,-8,-1
206,0,271,337,Ball,white,Ball,-7,0
207,0,271,355,Ball,white,Ball,0,18
208,0,272,374,Ball,white,Ball,1,19
209,0,272,374,Ball,white,Ball,0,0
210,0,272,374,Ball,white,Ball,0,0
213,0,223,342,Ball,white,Ball,-49,-32
214,0,207,334,Ball,white,Ball,-16,-8
215,0,203,333,Ball,white,Ball,-4,-1
216,0,199,333,Ball,white,Ball,-4,0
217,0,199,333,Ball,white,Ball,0,0
218,0,199,333,Ball,white,Ball,0,0
1,1,481,501,Player,white,Defense,0,0
2,1,468,521,Player,white,Defense,-13,20
3,1,471,520,Player,white,Defense,3,-1
4,1,474,520,Player,white,Defense,3,0
5,1,469,513,Player,white,Defense,-5,-7
6,1,465,506,Player,white,Defense,-4,-7
7,1,462,500,Player,white,Defense,-3,-6
8,1,460,494,Player,white,Defense,-2,-6
9,1,461,506,Player,white,Defense,1,12
10,1,462,519,Player,white,Defense,1,13
11,1,462,514,Player,white,Defense,0,-5
12,1,462,509,Player,white,Defense,0,-5
13,1,463,513,Player,white,Defense,1,4
14,1,465,518,Player,white,Defense,2,5
15,1,463,514,Player,white,Defense,-2,-4
16,1,462,511,Player,white,Defense,-1,-3
17,1,466,509,Player,white,Defense,4,-2
18,1,471,507,Player,white,Defense,5,-2
19,1,480,515,Player,white,Defense,9,8
20,1,489,524,Player,white,Defense,9,9
21,1,487,527,Player,white,Defense,-2,3
22,1,486,531,Player,white,Defense,-1,4
23,1,467,529,Player,white,Defense,-19,-2
24,1,448,528,Player,white,Defense,-19,-1
25,1,447,532,Player,white,Defense,-1,4
26,1,446,536,Player,white,Defense,-1,4
27,1,442,534,Player,white,Defense,-4,-2
28,1,439,533,Player,white,Defense,-3,-1
29,1,437,527,Player,white,Defense,-2,-6
30,1,436,522,Player,white,Defense,-1,-5
1,2,316,382,Player,white,Defense,0,0
2,2,339,412,Player,white,Defense,23,30
3,2,344,415,Player,white,Defense,5,3
4,2,349,418,Player,white,Defense,5,3
5,2,351,410,Player,white,Defense,2,-8
6,2,353,402,Player,white,Defense,2,-8
7,2,352,395,Player,white,Defense,-1,-7
8,2,352,388,Player,white,Defense,0,-7
9,2,355,403,Player,white,Defense,3,15
10,2,359,419,Player,white,Defense,4,16
11,2,360,416,Player,white,Defense,1,-3
12,2,362,413,Player,white,Defense,2,-3
13,2,360,414,Player,white,Defense,-2,1
14,2,359,416,Player,white,Defense,-1,2
15,2,361,413,Player,white,Defense,2,-3
16,2,363,410,Player,white,Defense,2,-3
17,2,364,409,Player,white,Defense,1,-1
18,2,365,409,Player,white,Defense,1,0
19,2,380,420,Player,white,Defense,15,11
20,2,395,431,Player,white,Defense,15,11
21,2,406,435,Player,white,Defense,11,4
22,2,417,440,Player,white,Defense,11,5
23,2,392,329,Player,white,Defense,-25,-111
24,2,367,218,Player,white,Defense,-25,-111
25,2,371,224,Player,red,Attack,4,6
26,2,375,231,Player,red,Attack,4,7
27,2,373,231,Player,red,Attack,-2,0
28,2,371,231,Player,red,Attack,-2,0
29,2,369,236,Player,red,Attack,-2,5
30,2,368,242,Player,red,Attack,-1,6
1,3,375,327,Player,green,Not a player,0,0
2,3,394,363,Player,green,Not a player,19,36
3,3,399,365,Player,green,Not a player,5,2
4,3,404,368,Player,green,Not a player,5,3
5,3,404,359,Player,green,Not a player,0,-9
6,3,405,350,Player,green,Not a player,1,-9
7,3,403,341,Player,green,Not a player,-2,-9
8,3,401,333,Player,green,Not a player,-2,-8
9,3,403,348,Player,green,Not a player,2,15
10,3,406,364,Player,green,Not a player,3,16
11,3,408,361,Player,green,Not a player,2,-3
12,3,411,358,Player,green,Not a player,3,-3
13,3,411,358,Player,green,Not a player,0,0
14,3,412,358,Player,green,Not a player,1,0
15,3,411,354,Player,green,Not a player,-1,-4
16,3,410,351,Player,green,Not a player,-1,-3
17,3,411,348,Player,green,Not a player,1,-3
18,3,412,345,Player,green,Not a player,1,-3
19,3,414,350,Player,green,Not a player,2,5
20,3,417,355,Player,green,Not a player,3,5
21,3,425,360,Player,green,Not a player,8,5
22,3,433,365,Player,green,Not a player,8,5
23,3,405,381,Player,green,Not a player,-28,16
24,3,377,397,Player,green,Not a player,-28,16
25,3,380,403,Player,green,Not a player,3,6
26,3,383,409,Player,green,Not a player,3,6
27,3,381,404,Player,green,Not a player,-2,-5
28,3,380,400,Player,green,Not a player,-1,-4
29,3,380,401,Player,green,Not a player,0,1
30,3,380,402,Player,green,Not a player,0,1
1,4,363,214,Player,white,Defense,0,0
2,4,404,239,Player,white,Defense,41,25
3,4,409,248,Player,white,Defense,5,9
4,4,415,257,Player,white,Defense,6,9
5,4,416,255,Player,white,Defense,1,-2
6,4,418,253,Player,white,Defense,2,-2
7,4,415,242,Player,white,Defense,-3,-11
8,4,413,231,Player,white,Defense,-2,-11
9,4,414,247,Player,white,Defense,1,16
10,4,415,264,Player,white,Defense,1,17
11,4,416,265,Player,white,Defense,1,1
12,4,418,267,Player,white,Defense,2,2
13,4,418,267,Player,white,Defense,0,0
14,4,419,268,Player,white,Defense,1,1
15,4,415,268,Player,white,Defense,-4,0
16,4,412,269,Player,white,Defense,-3,1
17,4,410,268,Player,white,Defense,-2,-1
18,4,409,267,Player,white,Defense,-1,-1
19,4,402,289,Player,white,Defense,-7,22
20,4,396,312,Player,white,Defense,-6,23
21,4,396,323,Player,white,Defense,0,11
22,4,396,334,Player,white,Defense,0,11
23,4,354,292,Player,white,Defense,-42,-42
24,4,312,250,Player,white,Defense,-42,-42
25,4,314,258,Player,white,Defense,2,8
26,4,317,266,Player,white,Defense,3,8
27,4,315,264,Player,white,Defense,-2,-2
28,4,313,262,Player,white,Defense,-2,-2
29,4,311,267,Player,white,Defense,-2,5
30,4,310,272,Player,white,Defense,-1,5
1,5,247,291,Player,white,Defense,0,0
2,5,280,328,Player,white,Defense,33,37
3,5,284,331,Player,white,Defense,4,3
4,5,289,335,Player,white,Defense,5,4
5,5,294,329,Player,white,Defense,5,-6
6,5,299,323,Player,white,Defense,5,-6
7,5,299,317,Player,white,Defense,0,-6
8,5,300,312,Player,white,Defense,1,-5
9,5,301,327,Player,white,Defense,1,15
10,5,303,342,Player,white,Defense,2,15
11,5,306,340,Player,white,Defense,3,-2
12,5,309,338,Player,white,Defense,3,-2
13,5,301,335,Player,white,Defense,-8,-3
14,5,294,333,Player,white,Defense,-7,-2
15,5,299,335,Player,white,Defense,5,2
16,5,304,337,Player,white,Defense,5,2
17,5,299,331,Player,white,Defense,-5,-6
18,5,294,325,Player,white,Defense,-5,-6
19,5,287,333,Player,white,Defense,-7,8
20,5,280,342,Player,white,Defense,-7,9
21,5,278,347,Player,white,Defense,-2,5
22,5,276,352,Player,white,Defense,-2,5
23,5,238,353,Player,white,Defense,-38,1
24,5,201,354,Player,white,Defense,-37,1
25,5,201,362,Player,white,Defense,0,8
26,5,202,371,Player,white,Defense,1,9
27,5,201,371,Player,white,Defense,-1,0
28,5,201,372,Player,white,Defense,0,1
29,5,201,380,Player,white,Defense,0,8
30,5,202,389,Player,white,Defense,1,9
1,6,252,202,Player,white,Defense,0,0
2,6,281,230,Player,white,Defense,29,28
3,6,286,235,Player,white,Defense,5,5
4,6,292,241,Player,white,Defense,6,6
5,6,299,237,Player,white,Defense,7,-4
6,6,307,234,Player,white,Defense,8,-3
7,6,306,226,Player,white,Defense,-1,-8
8,6,305,218,Player,white,Defense,-1,-8
9,6,304,231,Player,white,Defense,-1,13
10,6,304,245,Player,white,Defense,0,14
11,6,310,247,Player,white,Defense,6,2
12,6,316,249,Player,white,Defense,6,2
13,6,308,240,Player,white,Defense,-8,-9
14,6,301,231,Player,white,Defense,-7,-9
15,6,304,233,Player,white,Defense,3,2
16,6,307,236,Player,white,Defense,3,3
17,6,300,228,Player,white,Defense,-7,-8
18,6,294,220,Player,white,Defense,-6,-8
19,6,286,230,Player,white,Defense,-8,10
20,6,279,240,Player,white,Defense,-7,10
21,6,282,256,Player,white,Defense,3,16
22,6,285,273,Player,white,Defense,3,17
23,6,254,249,Player,white,Defense,-31,-24
24,6,223,226,Player,white,Defense,-31,-23
25,6,225,231,Player,white,Defense,2,5
26,6,227,237,Player,white,Defense,2,6
27,6,226,234,Player,white,Defense,-1,-3
28,6,225,231,Player,white,Defense,-1,-3
29,6,226,241,Player,white,Defense,1,10
30,6,227,251,Player,white,Defense,1,10
1,7,422,206,Player,red,Attack,0,0
2,7,437,224,Player,red,Attack,15,18
3,7,441,230,Player,white,Defense,4,6
4,7,445,236,Player,white,Defense,4,6
5,7,445,232,Player,white,Defense,0,-4
6,7,446,229,Player,white,Defense,1,-3
7,7,443,213,Player,red,Attack,-3,-16
8,7,441,197,Player,red,Attack,-2,-16
9,7,443,214,Player,red,Attack,2,17
10,7,445,231,Player,red,Attack,2,17
11,7,447,233,Player,red,Attack,2,2
12,7,449,235,Player,red,Attack,2,2
13,7,450,235,Player,red,Attack,1,0
14,7,452,235,Player,red,Attack,2,0
15,7,448,231,Player,red,Attack,-4,-4
16,7,444,228,Player,red,Attack,-4,-3
17,7,445,225,Player,red,Attack,1,-3
18,7,446,223,Player,red,Attack,1,-2
19,7,450,235,Player,red,Attack,4,12
20,7,455,248,Player,red,Attack,5,13
21,7,455,259,Player,red,Attack,0,11
22,7,456,271,Player,red,Attack,1,12
23,7,445,259,Player,red,Attack,-11,-12
24,7,434,248,Player,red,Attack,-11,-11
25,7,436,256,Player,red,Attack,2,8
26,7,438,264,Player,red,Attack,2,8
27,7,433,265,Player,red,Attack,-5,1
28,7,428,267,Player,red,Attack,-5,2
29,7,425,271,Player,red,Attack,-3,4
30,7,422,276,Player,red,Attack,-3,5
1,8,244,240,Player,red,Attack,0,0
2,8,270,273,Player,red,Attack,26,33
3,8,273,273,Player,white,Defense,3,0
4,8,276,273,Player,white,Defense,3,0
5,8,283,267,Player,white,Defense,7,-6
6,8,290,262,Player,white,Defense,7,-5
7,8,290,259,Player,white,Defense,0,-3
8,8,290,257,Player,white,Defense,0,-2
9,8,290,271,Player,white,Defense,0,14
10,8,290,286,Player,white,Defense,0,15
11,8,294,282,Player,white,Defense,4,-4
12,8,299,278,Player,white,Defense,5,-4
13,8,290,273,Player,white,Defense,-9,-5
14,8,281,268,Player,white,Defense,-9,-5
15,8,286,271,Player,white,Defense,5,3
16,8,292,275,Player,white,Defense,6,4
17,8,286,269,Player,white,Defense,-6,-6
18,8,280,264,Player,white,Defense,-6,-5
19,8,273,276,Player,white,Defense,-7,12
20,8,266,288,Player,white,Defense,-7,12
21,8,267,302,Player,white,Defense,1,14
22,8,269,317,Player,white,Defense,2,15
23,8,242,346,Player,white,Defense,-27,29
24,8,216,376,Player,white,Defense,-26,30
25,8,217,385,Player,white,Defense,1,9
26,8,219,394,Player,white,Defense,2,9
27,8,218,392,Player,red,Attack,-1,-2
28,8,217,390,Player,red,Attack,-1,-2
29,8,219,395,Player,red,Attack,2,5
30,8,221,401,Player,red,Attack,2,6
1,9,439,100,Player,red,Attack,0,0
2,9,465,117,Player,red,Attack,26,17
3,9,468,128,Player,red,Attack,3,11
4,9,472,139,Player,red,Attack,4,11
5,9,473,136,Player,red,Attack,1,-3
6,9,475,133,Player,red,Attack,2,-3
7,9,472,109,Player,red,Attack,-3,-24
8,9,470,85,Player,red,Attack,-2,-24
9,9,472,96,Player,red,Attack,2,11
10,9,474,108,Player,red,Attack,2,12
11,9,476,117,Player,red,Attack,2,9
12,9,478,126,Player,red,Attack,2,9
13,9,479,124,Player,red,Attack,1,-2
14,9,481,123,Player,red,Attack,2,-1
15,9,475,117,Player,red,Attack,-6,-6
16,9,469,112,Player,red,Attack,-6,-5
17,9,468,109,Player,red,Attack,-1,-3
18,9,468,106,Player,red,Attack,0,-3
19,9,460,117,Player,red,Attack,-8,11
20,9,452,129,Player,red,Attack,-8,12
21,9,448,152,Player,red,Attack,-4,23
22,9,444,176,Player,red,Attack,-4,24
23,9,392,185,Player,red,Attack,-52,9
24,9,341,194,Player,red,Attack,-51,9
25,9,346,199,Player,white,Defense,5,5
26,9,352,205,Player,white,Defense,6,6
27,9,350,205,Player,white,Defense,-2,0
28,9,348,205,Player,white,Defense,-2,0
29,9,346,211,Player,white,Defense,-2,6
30,9,345,217,Player,white,Defense,-1,6
1,10,367,385,Player,red,Attack,0,0
2,10,382,420,Player,red,Attack,15,35
3,10,387,420,Player,red,Attack,5,0
4,10,392,420,Player,red,Attack,5,0
5,10,392,412,Player,red,Attack,0,-8
6,10,393,404,Player,red,Attack,1,-8
7,10,393,400,Player,red,Attack,0,-4
8,10,393,396,Player,red,Attack,0,-4
9,10,397,413,Player,red,Attack,4,17
10,10,402,430,Player,red,Attack,5,17
11,10,404,423,Player,white,Defense,2,-7
12,10,406,416,Player,white,Defense,2,-7
13,10,409,419,Player,red,Attack,3,3
14,10,412,422,Player,red,Attack,3,3
15,10,413,420,Player,red,Attack,1,-2
16,10,414,418,Player,red,Attack,1,-2
17,10,420,417,Player,red,Attack,6,-1
18,10,427,416,Player,red,Attack,7,-1
19,10,450,422,Player,red,Attack,23,6
20,10,474,428,Player,red,Attack,24,6
21,10,465,431,Player,white,Defense,-9,3
22,10,457,435,Player,white,Defense,-8,4
23,10,396,395,Player,white,Defense,-61,-40
24,10,335,356,Player,white,Defense,-61,-39
25,10,337,366,Player,white,Defense,2,10
26,10,340,376,Player,white,Defense,3,10
27,10,337,376,Player,white,Defense,-3,0
28,10,335,376,Player,white,Defense,-2,0
29,10,335,381,Player,white,Defense,0,5
30,10,335,386,Player,white,Defense,0,5
1,11,263,69,Player,white,Defense,0,0
2,11,290,82,Player,white,Defense,27,13
3,11,296,94,Player,white,Defense,6,12
4,11,302,106,Player,white,Defense,6,12
5,11,310,104,Player,white,Defense,8,-2
6,11,319,102,Player,white,Defense,9,-2
7,11,315,81,Player,white,Defense,-4,-21
8,11,311,60,Player,white,Defense,-4,-21
9,11,311,60,Player,white,Defense,0,0
10,11,311,60,Player,white,Defense,0,0
1,12,297,123,Player,white,Defense,0,0
2,12,322,149,Player,white,Defense,25,26
3,12,327,158,Player,white,Defense,5,9
4,12,332,168,Player,white,Defense,5,10
5,12,337,164,Player,white,Defense,5,-4
6,12,342,161,Player,white,Defense,5,-3
7,12,339,148,Player,white,Defense,-3,-13
8,12,336,135,Player,white,Defense,-3,-13
9,12,334,148,Player,white,Defense,-2,13
10,12,333,162,Player,white,Defense,-1,14
11,12,339,168,Player,white,Defense,6,6
12,12,345,174,Player,white,Defense,6,6
13,12,340,164,Player,white,Defense,-5,-10
14,12,336,154,Player,white,Defense,-4,-10
15,12,337,160,Player,white,Defense,1,6
16,12,338,166,Player,white,Defense,1,6
17,12,333,157,Player,white,Defense,-5,-9
18,12,328,149,Player,white,Defense,-5,-8
19,12,338,177,Player,white,Defense,10,28
20,12,349,205,Player,white,Defense,11,28
21,12,353,226,Player,white,Defense,4,21
22,12,358,247,Player,white,Defense,5,21
23,12,317,226,Player,white,Defense,-41,-21
24,12,277,206,Player,white,Defense,-40,-20
25,12,280,210,Player,white,Defense,3,4
26,12,283,214,Player,white,Defense,3,4
27,12,281,209,Player,white,Defense,-2,-5
28,12,279,205,Player,white,Defense,-2,-4
29,12,278,214,Player,white,Defense,-1,9
30,12,277,224,Player,white,Defense,-1,10
1,13,299,40,Player,white,Defense,0,0
2,13,332,41,Player,white,Defense,33,1
3,13,337,49,Player,white,Defense,5,8
4,13,342,58,Player,white,Defense,5,9
5,13,351,59,Player,white,Defense,9,1
6,13,360,61,Player,white,Defense,9,2
7,13,356,37,Player,white,Defense,-4,-24
8,13,352,13,Player,white,Defense,-4,-24
9,13,349,14,Player,white,Defense,-3,1
10,13,347,16,Player,white,Defense,-2,2
11,13,356,31,Player,white,Defense,9,15
12,13,365,46,Player,white,Defense,9,15
13,13,362,30,Player,white,Defense,-3,-16
14,13,360,15,Player,white,Defense,-2,-15
15,13,358,18,Player,white,Defense,-2,3
16,13,357,22,Player,white,Defense,-1,4
17,13,357,22,Player,white,Defense,0,0
18,13,357,22,Player,white,Defense,0,0
23,13,362,43,Player,white,Defense,5,21
24,13,338,57,Player,white,Defense,-24,14
25,13,341,64,Player,white,Defense,3,7
26,13,345,71,Player,white,Defense,4,7
27,13,340,71,Player,red,Attack,-5,0
28,13,335,72,Player,red,Attack,-5,1
29,13,331,84,Player,white,Defense,-4,12
30,13,327,97,Player,white,Defense,-4,13
1,14,369,119,Player,white,Defense,0,0
2,14,404,138,Player,white,Defense,35,19
3,14,409,146,Player,white,Defense,5,8
4,14,414,154,Player,white,Defense,5,8
5,14,418,152,Player,white,Defense,4,-2
6,14,423,151,Player,white,Defense,5,-1
7,14,420,132,Player,white,Defense,-3,-19
8,14,418,113,Player,white,Defense,-2,-19
9,14,419,122,Player,white,Defense,1,9
10,14,420,132,Player,white,Defense,1,10
11,14,424,140,Player,white,Defense,4,8
12,14,428,148,Player,white,Defense,4,8
13,14,429,141,Player,white,Defense,1,-7
14,14,431,134,Player,white,Defense,2,-7
15,14,427,132,Player,white,Defense,-4,-2
16,14,423,130,Player,white,Defense,-4,-2
17,14,422,125,Player,white,Defense,-1,-5
18,14,422,120,Player,white,Defense,0,-5
19,14,427,126,Player,white,Defense,5,6
20,14,433,132,Player,white,Defense,6,6
21,14,434,156,Player,white,Defense,1,24
22,14,435,181,Player,white,Defense,1,25
5,15,320,23,Player,white,Defense,0,0
6,15,331,29,Player,white,Defense,11,6
7,15,331,29,Player,white,Defense,0,0
8,15,331,29,Player,white,Defense,0,0
1,16,425,266,Player,white,Defense,0,0
2,16,447,281,Player,white,Defense,22,15
3,16,452,287,Player,white,Defense,5,6
4,16,458,294,Player,white,Defense,6,7
5,16,460,283,Player,white,Defense,2,-11
6,16,463,273,Player,white,Defense,3,-10
7,16,463,261,Player,white,Defense,0,-12
8,16,463,249,Player,white,Defense,0,-12
9,16,467,268,Player,white,Defense,4,19
10,16,471,288,Player,white,Defense,4,20
11,16,473,284,Player,white,Defense,2,-4
12,16,475,281,Player,white,Defense,2,-3
13,16,479,281,Player,white,Defense,4,0
14,16,484,282,Player,white,Defense,5,1
15,16,481,276,Player,white,Defense,-3,-6
16,16,478,270,Player,white,Defense,-3,-6
17,16,484,269,Player,white,Defense,6,-1
18,16,490,269,Player,white,Defense,6,0
19,16,509,289,Player,white,Defense,19,20
20,16,529,310,Player,white,Defense,20,21
21,16,529,322,Player,white,Defense,0,12
22,16,530,334,Player,white,Defense,1,12
1,20,283,99,Player,white,Defense,0,0
2,20,302,125,Player,white,Defense,19,26
3,20,307,136,Player,red,Attack,5,11
4,20,313,147,Player,red,Attack,6,11
5,20,320,149,Player,red,Attack,7,2
6,20,328,151,Player,red,Attack,8,2
7,20,324,136,Player,red,Attack,-4,-15
8,20,321,121,Player,red,Attack,-3,-15
9,20,319,137,Player,white,Defense,-2,16
10,20,318,154,Player,white,Defense,-1,17
11,20,324,158,Player,red,Attack,6,4
12,20,331,163,Player,red,Attack,7,5
13,20,325,152,Player,red,Attack,-6,-11
